Submission_Id,Problem Name,User_Rating,User_Name,Tags,Tags_n,Problem_Rating,,,,,
147998595,1622AConstruct a Rectangle,384,rsbayzed,"['geometry', 'math']","['geometry', 'math']",800,,,,,
147998594,1520DSame Differences,,bkifhr9,"['data structures', 'hashing', 'math']","['data structures', 'hashing', 'math']",1200,,,,,
147998592,337CQuiz,1684,TerraByte,"['binary search', 'greedy', 'math', 'matrices', 'number theory']","['binary search', 'greedy', 'math', 'matrices', 'number theory']",1600,,,,,
147998591,1353BTwo Arrays And Swaps,965,Clegane,"['greedy', 'sortings']","['greedy', 'sortings']",800,,,,,
147998590,1179AValeriy and Deque,1475,dam_77,"['data structures', 'implementation']","['data structures', 'implementation']",1500,,,,,
147998588,1638BOdd Swap Sort,1297,KTrix,"['data structures', 'math', 'sortings']","['data structures', 'math', 'sortings']",1100,,,,,
147998585,1299CWater Balance,1624,codeweak,"['data structures', 'geometry', 'greedy']","['data structures', 'geometry', 'greedy']",2100,,,,,
147998584,476BDreamoon and WiFi,1390,ericskh2,"['bitmasks', 'brute force', 'combinatorics', 'dp', 'math', 'probabilities']","['bitmasks', 'brute force', 'combinatorics', 'dp', 'math', 'probabilities']",1300,,,,,
147998583,514AChewbaсca and Number,,jhajha_boi,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
147998582,1290AMind Control,1395,_thor__,"['brute force', 'data structures', 'implementation']","['brute force', 'data structures', 'implementation']",1600,,,,,
147998581,704DCaptain America,,_Railgum,"['flows', 'greedy']","['flows', 'greedy']",3100,,,,,
147998580,80APanoramix's Prediction,551,Netsumy,['brute force'],['brute force'],800,,,,,
147998579,6ATriangle,,gzy.blue,"['brute force', 'geometry']","['brute force', 'geometry']",900,,,,,
147998578,1600JRobot Factory,1425,shuvo_14,"['bitmasks', 'dfs and similar']","['bitmasks', 'dfs and similar']",1400,,,,,
147998576,1476AK-divisible Sum,819,sahithi_dommata,"['binary search', 'constructive algorithms', 'greedy', 'math']","['binary search', 'constructive algorithms', 'greedy', 'math']",1000,,,,,
147998575,1486C1Guessing the Greatest (easy version),1416,SynTax19,"['binary search', 'interactive']","['binary search', 'interactive']",1600,,,,,
147998574,1555APizzaForces,,luogu_bot5,"['brute force', 'math']","['brute force', 'math']",900,,,,,
147998572,765CTable Tennis Game 2,1017,Vishwa_savani,['math'],['math'],1200,,,,,
147998571,1624EMasha-forgetful,,vishal_07,"['brute force', 'constructive algorithms', 'dp', 'hashing', 'implementation', 'strings']","['brute force', 'constructive algorithms', 'dp', 'hashing', 'implementation', 'strings']",2000,,,,,
147998570,985CLiebig's Barrels,,vjudge2,['greedy'],['greedy'],1500,,,,,
147998569,1335BConstruct the String,1309,The_Samurai,['constructive algorithms'],['constructive algorithms'],900,,,,,
147998568,100589KPolice Catching Thief,1886,Taha1506,[],[],,,,,,
147998566,1519ARed and Blue Beans,,saurabh_48,['math'],['math'],800,,,,,
147998565,1173ANauuo and Votes,1020,durgesh09,['greedy'],['greedy'],800,,,,,
147998564,1492BCard Deck,1156,jav_OK,"['data structures', 'greedy', 'math']","['data structures', 'greedy', 'math']",1100,,,,,
147998563,1621AStable Arrangement of Rooks,1038,dpcodes,['constructive algorithms'],['constructive algorithms'],800,,,,,
147998562,1328ADivisibility Problem,1293,is_it_fun,['math'],['math'],800,,,,,
147998561,1612CChat Ban,865,tushar_kumar,"['binary search', 'math']","['binary search', 'math']",1300,,,,,
147998560,1642BPower Walking,990,Rahul001,['greedy'],['greedy'],,,,,,
147998559,1642EAnonymity Is Important,1117,Fusor,"['binary search', 'data structures', 'sortings']","['binary search', 'data structures', 'sortings']",,,,,,
147998558,133AHQ9+,379,ShaimaaElbakary,['implementation'],['implementation'],900,,,,,
147998556,102785AA lazy controller,,vjudge1,[],[],,,,,,
147998555,1635DInfinite Set,2433,tin-jyu,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']","['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800,,,,,
147998553,61AUltra-Fast Mathematician,1228,cloudycopter,['implementation'],['implementation'],800,,,,,
147998552,1645EPowers Of Two,2213,Spheniscine,[],[],,,,,,
147998551,4AWatermelon,,raikommhh,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147998550,1624BMake AP,378,Ar1stoteleS,"['implementation', 'math']","['implementation', 'math']",900,,,,,
147998549,1173ANauuo and Votes,1020,durgesh09,['greedy'],['greedy'],800,,,,,
147998548,1537E1Erase and Extend (Easy Version),,vjudge1,"['binary search', 'brute force', 'dp', 'greedy', 'hashing', 'implementation', 'string suffix structures', 'strings', 'two pointers']","['binary search', 'brute force', 'dp', 'greedy', 'hashing', 'implementation', 'string suffix structures', 'strings', 'two pointers']",1600,,,,,
147998547,96BLucky Numbers (easy),1014,pnkjajoriya,"['binary search', 'bitmasks', 'brute force']","['binary search', 'bitmasks', 'brute force']",1300,,,,,
147998546,293EClose Vertices,2288,275307894a,"['data structures', 'divide and conquer', 'trees']","['data structures', 'divide and conquer', 'trees']",2700,,,,,
147998542,1360EPolygon,1354,lightYear_38,"['dp', 'graphs', 'implementation', 'shortest paths']","['dp', 'graphs', 'implementation', 'shortest paths']",1300,,,,,
147998540,1635CDifferential Sorting,695,olosh_ami,"['constructive algorithms', 'greedy']","['constructive algorithms', 'greedy']",1200,,,,,
147998538,41ATranslation,,Subhajit_Mondal,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
147998537,1165DAlmost All Divisors,1251,john_coffey,"['math', 'number theory']","['math', 'number theory']",1600,,,,,
147998536,102785JR u really ready?,,vjudge3,[],[],,,,,,
147998535,1101DGCD Counting,1722,Vxlimo,"['data structures', 'dfs and similar', 'dp', 'number theory', 'trees']","['data structures', 'dfs and similar', 'dp', 'number theory', 'trees']",2000,,,,,
147998534,1328CTernary XOR,860,dostseferoglu22,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
147998532,327AFlipping Game,1022,prashant135,"['brute force', 'dp', 'implementation']","['brute force', 'dp', 'implementation']",1200,,,,,
147998531,1257CDominated Subarray,1220,Iknowyou01,"['greedy', 'implementation', 'sortings', 'strings', 'two pointers']","['greedy', 'implementation', 'sortings', 'strings', 'two pointers']",1200,,,,,
147998530,868ABark to Unlock,,Firuz__001,"['brute force', 'implementation', 'strings']","['brute force', 'implementation', 'strings']",900,,,,,
147998529,1527AAnd Then There Were K,1166,prabhu_16502,['bitmasks'],['bitmasks'],800,,,,,
147998528,1543AExciting Bets,770,locked,"['greedy', 'math', 'number theory']","['greedy', 'math', 'number theory']",900,,,,,
147998527,1244DPaint the Tree,1467,rushi_30,"['brute force', 'constructive algorithms', 'dp', 'graphs', 'implementation', 'trees']","['brute force', 'constructive algorithms', 'dp', 'graphs', 'implementation', 'trees']",1800,,,,,
147998526,841BGodsend,917,SOLOGRIS,"['games', 'math']","['games', 'math']",1100,,,,,
147998525,977AWrong Subtraction,931,Bhavya_Patel,['implementation'],['implementation'],800,,,,,
147998523,834AThe Useless Toy,,PANDEPIC,['implementation'],['implementation'],900,,,,,
147998522,830AOffice Keys,1581,palindroam,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']","['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800,,,,,
147998521,1552GA Serious Referee,,bkifhr10,"['bitmasks', 'brute force', 'dfs and similar', 'sortings']","['bitmasks', 'brute force', 'dfs and similar', 'sortings']",3000,,,,,
147998520,1ATheatre Square,,nisarg_30,['math'],['math'],1000,,,,,
147998518,1584AMathematical Addition,802,Nirmit06,['math'],['math'],800,,,,,
147998517,1607ALinear Keyboard,1855,Aelhurn,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
147998516,1605AA.M. Deviation,751,Sunny727,"['math', 'number theory']","['math', 'number theory']",800,,,,,
147998515,1638AReverse,820,thechamp_pc,"['constructive algorithms', 'greedy', 'math']","['constructive algorithms', 'greedy', 'math']",800,,,,,
147998514,620ENew Year Tree,1522,kunalsrv20,"['bitmasks', 'data structures', 'trees']","['bitmasks', 'data structures', 'trees']",2100,,,,,
147998512,466EInformation Graph,1210,KevinBaby,"['dfs and similar', 'dsu', 'graphs', 'trees']","['dfs and similar', 'dsu', 'graphs', 'trees']",2100,,,,,
147998511,1399BGifts Fixing,741,dj0689839,['greedy'],['greedy'],800,,,,,
147998509,1294ACollecting Coins,819,Shinigami_suyash,['math'],['math'],800,,,,,
147998508,103466JSpy,1441,Harold01,[],[],,,,,,
147998507,263ABeautiful Matrix,950,shirbhate_2002,['implementation'],['implementation'],800,,,,,
147998506,1645FBoxers,1515,kittarshire,[],[],,,,,,
147998505,1623ARobot Cleaner,2187,SoiMae,"['brute force', 'implementation', 'math']","['brute force', 'implementation', 'math']",800,,,,,
147998504,6ATriangle,,pyh6630,"['brute force', 'geometry']","['brute force', 'geometry']",900,,,,,
147998503,279BBooks,,VidushiRastogi,"['binary search', 'brute force', 'implementation', 'two pointers']","['binary search', 'brute force', 'implementation', 'two pointers']",1400,,,,,
147998502,222BCosmic Tables,1022,Ghaith_x,"['data structures', 'implementation']","['data structures', 'implementation']",1300,,,,,
147998500,1144EMedian String,1399,ap__singh,"['bitmasks', 'math', 'number theory', 'strings']","['bitmasks', 'math', 'number theory', 'strings']",1900,,,,,
147998498,1618CPaint the Array,689,ameygodse007,['math'],['math'],1100,,,,,
147998497,1250LDivide The Students,1188,jetz,"['binary search', 'greedy', 'math']","['binary search', 'greedy', 'math']",1500,,,,,
147998495,381ASereja and Dima,1432,_Raihan__,"['greedy', 'implementation', 'two pointers']","['greedy', 'implementation', 'two pointers']",800,,,,,
147998494,1473AReplacing Elements,,UtkarshGBD,"['greedy', 'implementation', 'math', 'sortings']","['greedy', 'implementation', 'math', 'sortings']",800,,,,,
147998493,23AYou're Given a String...,,bkifhr7,"['brute force', 'greedy']","['brute force', 'greedy']",1200,,,,,
147998492,1296AArray with Odd Sum,906,_Frust,['math'],['math'],800,,,,,
147998491,1634COKEA,,Horsen,['constructive algorithms'],['constructive algorithms'],1000,,,,,
147998490,339AHelpful Maths,848,The__Enlightened,"['greedy', 'implementation', 'sortings', 'strings']","['greedy', 'implementation', 'sortings', 'strings']",800,,,,,
147998488,158ANext Round,,abhix201,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
147998487,834AThe Useless Toy,,PANDEPIC,['implementation'],['implementation'],900,,,,,
147998486,1465BFair Numbers,1278,Areeb510,"['brute force', 'math', 'number theory']","['brute force', 'math', 'number theory']",1000,,,,,
147998485,1550BMaximum Cost Deletion,,Ankitkumar123,"['greedy', 'math']","['greedy', 'math']",1000,,,,,
147998484,1102CDoors Breaking and Repairing,,bkifhr8,['games'],['games'],1200,,,,,
147998483,1337AIchihime and Triangle,981,sidak32,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",800,,,,,
147998482,1612CChat Ban,833,__Ritik__,"['binary search', 'math']","['binary search', 'math']",1300,,,,,
147998481,4AWatermelon,,raikommhh,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147998480,632EThief in a Shop,,luogu_bot2,"['divide and conquer', 'dp', 'fft', 'math']","['divide and conquer', 'dp', 'fft', 'math']",2400,,,,,
147998479,1641DTwo Arrays,1616,AngelKnows,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']","['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
147998476,1551APolycarp and Coins,933,nitin23rathod,"['greedy', 'math']","['greedy', 'math']",800,,,,,
147998475,1144BParity Alternated Deletions,959,Srirambabu,"['greedy', 'implementation', 'sortings']","['greedy', 'implementation', 'sortings']",900,,,,,
147998474,1637EBest Pair,1416,syrgabaev,"['binary search', 'brute force', 'implementation']","['binary search', 'brute force', 'implementation']",2100,,,,,
147998473,437AThe Child and Homework,620,daddy9111,['implementation'],['implementation'],1300,,,,,
147998471,1642BPower Walking,881,Vikaschaurasiya711106,['greedy'],['greedy'],,,,,,
147998470,1454ASpecial Permutation,756,tushirsahu30,"['constructive algorithms', 'probabilities']","['constructive algorithms', 'probabilities']",800,,,,,
147998469,1642AHard Way,1369,ramesh29,['geometry'],['geometry'],,,,,,
147998468,868ABark to Unlock,,Firuz__001,"['brute force', 'implementation', 'strings']","['brute force', 'implementation', 'strings']",900,,,,,
147998467,706BInteresting drink,1137,vsiddharth365,"['binary search', 'dp', 'implementation']","['binary search', 'dp', 'implementation']",1100,,,,,
147998466,1644BAnti-Fibonacci Permutation,1405,kunjthakkar65,"['brute force', 'constructive algorithms', 'implementation']","['brute force', 'constructive algorithms', 'implementation']",,,,,,
147998465,1582CGrandma Capa Knits a Scarf,932,Gajraj99,"['brute force', 'data structures', 'greedy', 'strings', 'two pointers']","['brute force', 'data structures', 'greedy', 'strings', 'two pointers']",1200,,,,,
147998464,100589KPolice Catching Thief,1886,Taha1506,[],[],,,,,,
147998463,1612BSpecial Permutation,1083,soelinhtetptn20204,"['constructive algorithms', 'greedy']","['constructive algorithms', 'greedy']",900,,,,,
147998462,1619BSquares and Cubes,,westword,"['implementation', 'math']","['implementation', 'math']",800,,,,,
147998461,27ANext Test,,19125122_hptthong,"['implementation', 'sortings']","['implementation', 'sortings']",1200,,,,,
147998458,19BCheckout Assistant,1263,kindacool,['dp'],['dp'],1900,,,,,
147998456,103360AЙода и приставки Си,1248,ILOVEAMNESIYA,[],[],,,,,,
147998455,745CHongcow Builds A Nation,1366,GaLz,"['constructive algorithms', 'dfs and similar', 'graphs']","['constructive algorithms', 'dfs and similar', 'graphs']",1500,,,,,
147998454,1622BBerland Music,,ya_ya,"['data structures', 'greedy', 'math', 'sortings']","['data structures', 'greedy', 'math', 'sortings']",1000,,,,,
147998453,1372AOmkar and Completion,,RaihanulHaque,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",800,,,,,
147998452,25AIQ test,,mamkinhecker,['brute force'],['brute force'],1300,,,,,
147998451,847HLoad Testing,,EsPrince,['greedy'],['greedy'],1600,,,,,
147998449,1644CIncrease Subarray Sums,1368,t_bb1,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",,,,,,
147998448,420AStart Up,937,Alijon_Azizov_2010,['implementation'],['implementation'],1000,,,,,
147998446,1635CDifferential Sorting,1197,aaditya7739008423,"['constructive algorithms', 'greedy']","['constructive algorithms', 'greedy']",1200,,,,,
147998445,1245BRestricted RPS,1024,rockstar_an,"['constructive algorithms', 'dp', 'greedy']","['constructive algorithms', 'dp', 'greedy']",1200,,,,,
147998444,978EBus Video System,1268,huixiaoge,"['combinatorics', 'math']","['combinatorics', 'math']",1400,,,,,
147998443,388CFox and Card Game,583,YYfxy,"['games', 'greedy', 'sortings']","['games', 'greedy', 'sortings']",2000,,,,,
147998441,103158ASakally Soldier,,vjudge5,[],[],,,,,,
147998440,439CDevu and Partitioning of the Array,1422,harsh_it2003,"['brute force', 'constructive algorithms', 'implementation', 'number theory']","['brute force', 'constructive algorithms', 'implementation', 'number theory']",1700,,,,,
147998439,1622AConstruct a Rectangle,384,rsbayzed,"['geometry', 'math']","['geometry', 'math']",800,,,,,
147998438,339BXenia and Ringroad,,chauhanabhimanyu15,['implementation'],['implementation'],1000,,,,,
147998437,112APetya and Strings,,himanshuop,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
147998435,1279BVerse For Santa,1133,rahu97847,"['binary search', 'brute force', 'implementation']","['binary search', 'brute force', 'implementation']",1300,,,,,
147998434,1476AK-divisible Sum,819,sahithi_dommata,"['binary search', 'constructive algorithms', 'greedy', 'math']","['binary search', 'constructive algorithms', 'greedy', 'math']",1000,,,,,
147998433,1607CMinimum Extraction,,Zugzwang03,"['brute force', 'sortings']","['brute force', 'sortings']",1000,,,,,
