Submission_Id,prob_id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
148052123,17596,1486C1Guessing the Greatest (easy version),1402.0,nish_28,"['binary search', 'interactive']",1600.0,,,,,
148052122,17597,25ETest,,bkifhr8,"['hashing', 'strings']",2200.0,,,,,
148052119,17598,1372AOmkar and Completion,,sanadabbagh,"['constructive algorithms', 'implementation']",800.0,,,,,
148052118,17599,740AAlyona and copybooks,,unurmaliya,"['brute force', 'implementation']",1300.0,,,,,
148052117,17600,459APashmak and Garden,,Sahithi_Lokineni,['implementation'],1200.0,,,,,
148052116,17601,1594AConsecutive Sum Riddle,660.0,Parth_goel,['math'],800.0,,,,,
148052115,17602,732ABuy a Shovel,707.0,Eslam_aymann22,"['brute force', 'constructive algorithms', 'implementation', 'math']",800.0,,,,,
148052109,17603,899BMonths and Years,967.0,sourabhnchandel,['implementation'],1200.0,,,,,
148052108,17604,1641AGreat Sequence,,bober_blya,"['brute force', 'greedy', 'sortings']",,,,,,
148052105,17605,454BLittle Pony and Sort by Shift,1039.0,mr.avaneeshpandey,['implementation'],1200.0,,,,,
148052101,17606,1624BMake AP,,the_sleeper,"['implementation', 'math']",900.0,,,,,
148052099,17607,630AAgain Twenty Five!,,syzygyy,['number theory'],800.0,,,,,
148052097,17608,1294CProduct of Three Numbers,,bkifhr7,"['greedy', 'math', 'number theory']",1300.0,,,,,
148052096,17609,1328BK-th Beautiful String,584.0,mg2002,"['binary search', 'brute force', 'combinatorics', 'implementation', 'math']",1300.0,,,,,
148052095,17610,321CCiel the Commander,,bkifhr9,"['constructive algorithms', 'dfs and similar', 'divide and conquer', 'greedy', 'trees']",2100.0,,,,,
148052094,17611,228AIs your horseshoe on the other hoof?,,vjudge4,['implementation'],800.0,,,,,
148052091,17612,146ALucky Ticket,,AsteroidX,['implementation'],800.0,,,,,
148052087,17613,1623CBalanced Stone Heaps,1050.0,Alex_Sense1,"['binary search', 'greedy']",1600.0,,,,,
148052086,17614,1328ADivisibility Problem,,MuneebIKhan,['math'],800.0,,,,,
148052085,17615,32AReconnaissance,853.0,deepakyadav123,['brute force'],800.0,,,,,
148052082,17616,1557CMoamen and XOR,1358.0,ak149159,"['bitmasks', 'combinatorics', 'dp', 'math', 'matrices']",1700.0,,,,,
148052083,17617,1462E1Close Tuples (easy version),1297.0,harshsri2807,"['binary search', 'combinatorics', 'math', 'sortings', 'two pointers']",1500.0,,,,,
148052081,17618,1364CEhab and Prefix MEXs,1106.0,madhavjindam15,"['brute force', 'constructive algorithms', 'greedy']",1600.0,,,,,
148052080,17619,546ASoldier and Bananas,,RishikaR,"['brute force', 'implementation', 'math']",800.0,,,,,
148052079,17620,1154ARestoring Three Numbers,,Prarthan,['math'],800.0,,,,,
148052078,17621,996AHit the Lottery,1014.0,noobcoder_chirag,"['dp', 'greedy']",800.0,,,,,
148052077,17622,358ADima and Continuous Line,,chillhouse7773,"['brute force', 'implementation']",1400.0,,,,,
148052075,17623,1342DMultiple Testcases,1625.0,Kawchar85,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'sortings', 'two pointers']",1900.0,,,,,
148052074,17624,1294CProduct of Three Numbers,,bkifhr10,"['greedy', 'math', 'number theory']",1300.0,,,,,
148052073,17625,1345APuzzle Pieces,1507.0,Nitesh_NITK,['math'],800.0,,,,,
148052072,17626,1133AMiddle of the Contest,851.0,Bade3,['implementation'],1000.0,,,,,
148052071,17627,1555DSay No to Palindromes,,vjudge3,"['brute force', 'constructive algorithms', 'dp', 'strings']",1600.0,,,,,
148052069,17628,1615BAnd It's Non-Zero,973.0,AnshTandon,"['bitmasks', 'greedy', 'math']",1300.0,,,,,
148052066,17629,1486C1Guessing the Greatest (easy version),1448.0,anubhavrajput1804,"['binary search', 'interactive']",1600.0,,,,,
148052065,17630,977FConsecutive Subsequence,1227.0,DrisHyam_420,['dp'],1700.0,,,,,
148052064,17631,714BFilya and Homework,347.0,Sodium_Nickel,"['implementation', 'sortings']",1200.0,,,,,
148052063,17632,766BMahmoud and a Triangle,657.0,OmarKhasawneh,"['constructive algorithms', 'geometry', 'greedy', 'math', 'number theory', 'sortings']",1000.0,,,,,
148052062,17633,723AThe New Year: Meeting Friends,,RishuBajpai07,"['implementation', 'math', 'sortings']",800.0,,,,,
148052061,17634,1490CSum of Cubes,,Urmetan,"['binary search', 'brute force', 'brute force', 'math']",1100.0,,,,,
148052059,17635,734AAnton and Danik,,bkifhr9,"['implementation', 'strings']",800.0,,,,,
148052055,17636,251APoints on Line,,lamnguyen5464,"['binary search', 'combinatorics', 'two pointers']",1300.0,,,,,
148052054,17637,1276AAs Simple as One and Two,1442.0,jessc_wan,"['dp', 'greedy']",1400.0,,,,,
148052052,17638,1551APolycarp and Coins,,gptsarthak95,"['greedy', 'math']",800.0,,,,,
148052049,17639,1337BKana and Dragon Quest game,837.0,arsh_cp45,"['greedy', 'implementation', 'math']",900.0,,,,,
148052047,17640,1411AIn-game Chat,,maryamrj,['implementation'],800.0,,,,,
148052045,17641,1517ASum of 2050,,trungthanh1601,"['greedy', 'math']",800.0,,,,,
148052044,17642,1561CDeep Down Below,1065.0,bravisesh,"['binary search', 'greedy', 'sortings']",1300.0,,,,,
148052040,17643,1176CLose it!,1456.0,tzar,"['dp', 'greedy', 'implementation']",1300.0,,,,,
148052043,17644,279BBooks,877.0,aniket_tito123,"['binary search', 'brute force', 'implementation', 'two pointers']",1400.0,,,,,
148052042,17645,546CSoldier and Cards,1381.0,sandry24,"['brute force', 'dfs and similar', 'games']",1400.0,,,,,
148052041,17646,71AWay Too Long Words,,AhmedZh,['strings'],800.0,,,,,
148052039,17647,793BIgor and his way to work,1443.0,_CodeInfinity_,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']",1600.0,,,,,
148052037,17648,1635DInfinite Set,1734.0,127.0.0.1,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800.0,,,,,
148052036,17649,1641AGreat Sequence,671.0,rohithpeddi7,"['brute force', 'greedy', 'sortings']",,,,,,
148052035,17650,228AIs your horseshoe on the other hoof?,,vjudge4,['implementation'],800.0,,,,,
148052034,17651,1635BAvoid Local Maximums,1049.0,weeeww,['greedy'],800.0,,,,,
148052033,17652,855BMarvolo Gaunt's Ring,581.0,Sajjad_Hussain1911,"['brute force', 'data structures', 'dp']",1500.0,,,,,
148052032,17653,1312BBogosort,1036.0,Plato,"['constructive algorithms', 'sortings']",1000.0,,,,,
148052030,17654,1633CKill the Monster,1671.0,wolfie.,"['brute force', 'math']",1100.0,,,,,
148052029,17655,546ASoldier and Bananas,,Moustafa_zada,"['brute force', 'implementation', 'math']",800.0,,,,,
148052028,17656,1186AVus the Cossack and a Contest,361.0,Pradumanji108,['implementation'],800.0,,,,,
148052027,17657,228AIs your horseshoe on the other hoof?,,vjudge3,['implementation'],800.0,,,,,
148052024,17658,550ATwo Substrings,1614.0,Denor,"['brute force', 'dp', 'greedy', 'implementation', 'strings']",1500.0,,,,,
148052023,17659,339BXenia and Ringroad,1104.0,TTsFT,['implementation'],1000.0,,,,,
148052022,17660,1294CProduct of Three Numbers,,bkifhr10,"['greedy', 'math', 'number theory']",1300.0,,,,,
148052021,17661,1165BPolycarp Training,1412.0,cannon,"['data structures', 'greedy', 'sortings']",1000.0,,,,,
148052019,17662,1635BAvoid Local Maximums,599.0,Shadia_MBSTU,['greedy'],800.0,,,,,
148052017,17663,1251DSalary Changing,,vjudge2,"['binary search', 'greedy', 'sortings']",1900.0,,,,,
148052016,17664,135AReplacement,1315.0,201901432,"['greedy', 'implementation', 'sortings']",1300.0,,,,,
148052015,17665,233BNon-square Equation,920.0,BrAin,"['binary search', 'brute force', 'math']",1400.0,,,,,
148052014,17666,4CRegistration System,,ZeinB99,"['data structures', 'hashing', 'implementation']",1300.0,,,,,
148052013,17667,479AExpression,1014.0,aryan0103raj,"['brute force', 'math']",1000.0,,,,,
148052012,17668,1245BRestricted RPS,,harjeet_singh,"['constructive algorithms', 'dp', 'greedy']",1200.0,,,,,
148052011,17669,1099CPostcard,1056.0,eslam__kliyeb,"['constructive algorithms', 'implementation']",1200.0,,,,,
148052010,17670,1607ALinear Keyboard,916.0,bawu,"['implementation', 'strings']",800.0,,,,,
148052009,17671,4AWatermelon,,_Wwrongg_,"['brute force', 'math']",800.0,,,,,
148052005,17672,1625BElementary Particles,,trial99,"['brute force', 'greedy', 'sortings']",1100.0,,,,,
148052003,17673,1191BTokitsukaze and Mahjong,1254.0,Diganta,"['brute force', 'implementation']",1200.0,,,,,
148052001,17674,1327ASum of Odd Integers,,zyadtaha,['math'],1100.0,,,,,
148051999,17675,600DArea of Two Circles' Intersection,1995.0,Mahabhu,['geometry'],2000.0,,,,,
148051998,17676,1555DSay No to Palindromes,,vjudge3,"['brute force', 'constructive algorithms', 'dp', 'strings']",1600.0,,,,,
148051997,17677,1251DSalary Changing,898.0,n4Make,"['binary search', 'greedy', 'sortings']",1900.0,,,,,
148051996,17678,75ALife Without Zeros,,3mar3dlii,['implementation'],1000.0,,,,,
148051995,17679,228AIs your horseshoe on the other hoof?,,bkifhr10,['implementation'],800.0,,,,,
148051994,17680,1624APlus One on the Subset,,Zahin420,['math'],800.0,,,,,
148051993,17681,776CMolly's Chemicals,1281.0,blasterking,"['binary search', 'brute force', 'data structures', 'implementation', 'math']",1800.0,,,,,
148051992,17682,1339BSorted Adjacent Differences,,AmintasNeto,"['constructive algorithms', 'sortings']",1200.0,,,,,
148051991,17683,1641AGreat Sequence,,bober_blya,"['brute force', 'greedy', 'sortings']",,,,,,
148051990,17684,1221CPerfect Team,958.0,JM_22,"['binary search', 'math']",1200.0,,,,,
148051989,17685,1494BBerland Crossword,1139.0,Laveen2001,"['bitmasks', 'brute force', 'greedy', 'implementation']",1400.0,,,,,
148051987,17686,339BXenia and Ringroad,1104.0,TTsFT,['implementation'],1000.0,,,,,
148051986,17687,1364CEhab and Prefix MEXs,1106.0,madhavjindam15,"['brute force', 'constructive algorithms', 'greedy']",1600.0,,,,,
148051985,17688,152AMarks,,kakashi_2003,['implementation'],900.0,,,,,
148051983,17689,106BChoosing Laptop,959.0,Harneet_9042,"['brute force', 'implementation']",1000.0,,,,,
148051982,17690,581AVasya the Hipster,,shivengupta9,"['implementation', 'math']",800.0,,,,,
148051979,17691,1629BGCD Arrays,865.0,1903050,"['greedy', 'math', 'number theory']",800.0,,,,,
148051978,17692,660ACo-prime Array,1376.0,harsh2804,"['greedy', 'implementation', 'math', 'number theory']",1200.0,,,,,
148051977,17693,1644ADoors and Keys,1474.0,Koful123,['implementation'],,,,,,
148051976,17694,268AGames,,berstearns,['brute force'],800.0,,,,,
148051974,17695,349ACinema Line,,sam__27,"['greedy', 'implementation']",1100.0,,,,,
148051972,17696,1245BRestricted RPS,,harjeet_singh,"['constructive algorithms', 'dp', 'greedy']",1200.0,,,,,
148051969,17697,1395CBoboniu and Bit Operations,,abhishek.as.iitism,"['bitmasks', 'brute force', 'dp', 'greedy']",1600.0,,,,,
148051968,17698,318AEven Odds,,sharma0395478,['math'],900.0,,,,,
148051966,17699,1216DSwords,973.0,Ph00en1X,['math'],1300.0,,,,,
148051964,17700,1557BMoamen and k-subarrays,830.0,coding-beast,"['greedy', 'sortings']",1100.0,,,,,
148051962,17701,888DAlmost Identity Permutations,1605.0,ELlMlNaToR,"['combinatorics', 'dp', 'math']",1600.0,,,,,
148051959,17702,918AEleven,,vjudge1,"['brute force', 'implementation']",800.0,,,,,
148051958,17703,1030AIn Search of an Easy Problem,,Shahd_Joudeh,['implementation'],800.0,,,,,
148051957,17704,570BSimple Game,945.0,princepratikk,"['constructive algorithms', 'games', 'greedy', 'implementation', 'math']",1300.0,,,,,
148051956,17705,160ATwins,377.0,N4j1b,"['greedy', 'sortings']",900.0,,,,,
148051954,17706,946APartition,1017.0,Soonic,['greedy'],800.0,,,,,
148051953,17707,1610BKalindrome Array,,never_gib_up,"['greedy', 'two pointers']",1100.0,,,,,
148051952,17708,71AWay Too Long Words,,iamshovo,['strings'],800.0,,,,,
148051951,17709,1353AMost Unstable Array,888.0,TheConqueror99,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
148051950,17710,72GFibonacci army,799.0,comfy_15,"['*special', 'dp']",1000.0,,,,,
148051949,17711,1617BGCD Problem,1000.0,Aman_01,"['brute force', 'constructive algorithms', 'math', 'number theory']",900.0,,,,,
148051948,17712,1294CProduct of Three Numbers,,bkifhr7,"['greedy', 'math', 'number theory']",1300.0,,,,,
148051947,17713,776CMolly's Chemicals,1281.0,blasterking,"['binary search', 'brute force', 'data structures', 'implementation', 'math']",1800.0,,,,,
148051946,17714,1358APark Lighting,1311.0,sinhachhavi3,"['greedy', 'math']",800.0,,,,,
148051945,17715,1420C2Pokémon Army (hard version),1252.0,Vasu08,"['data structures', 'divide and conquer', 'dp', 'greedy', 'implementation']",2100.0,,,,,
148051944,17716,230BT-primes,1060.0,Demon-_-Sage,"['binary search', 'implementation', 'math', 'number theory']",1300.0,,,,,
148051942,17717,1409AYet Another Two Integers Problem,967.0,quarkeby3,"['greedy', 'math']",800.0,,,,,
148051941,17718,577BModulo Sum,851.0,aratimahale,"['combinatorics', 'data structures', 'dp', 'two pointers']",1900.0,,,,,
148051940,17719,1447BNumbers Box,901.0,RafayethRafi,"['greedy', 'math']",1000.0,,,,,
148051939,17720,228AIs your horseshoe on the other hoof?,,Amr_Eid,['implementation'],800.0,,,,,
148051937,17721,116ATram,,Vedanti.U,['implementation'],800.0,,,,,
148051936,17722,1637DYet Another Minimization Problem,2044.0,infint,"['dp', 'greedy', 'math']",1800.0,,,,,
148051934,17723,920FSUM and REPLACE,1626.0,Haunted_Cpp,"['brute force', 'data structures', 'dsu', 'number theory']",2000.0,,,,,
148051933,17724,1641BRepetitions Decoding,1168.0,saumya.borwankar,"['constructive algorithms', 'implementation', 'sortings']",,,,,,
148051930,17725,1638CInversion Graph,989.0,vinay_24,"['data structures', 'dsu', 'graphs', 'math']",1300.0,,,,,
148051929,17726,1175AFrom Hero to Zero,,Mr4R0B0T,"['implementation', 'math']",900.0,,,,,
148051928,17727,1420C1Pokémon Army (easy version),1252.0,Vasu08,"['constructive algorithms', 'dp', 'greedy']",1300.0,,,,,
148051927,17728,1634AReverse and Concatenate,777.0,looser_no_1,"['greedy', 'strings']",800.0,,,,,
148051926,17729,339BXenia and Ringroad,1104.0,TTsFT,['implementation'],1000.0,,,,,
148051925,17730,1638AReverse,,MS_Rana,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
148051924,17731,1641AGreat Sequence,1256.0,Jay.z,"['brute force', 'greedy', 'sortings']",,,,,,
148051923,17732,161DDistance in Tree,1489.0,try_kuhn,"['dfs and similar', 'dp', 'trees']",1800.0,,,,,
148051922,17733,580AKefa and First Steps,,Josifer,"['brute force', 'dp', 'implementation']",900.0,,,,,
148051921,17734,459APashmak and Garden,,Sahithi_Lokineni,['implementation'],1200.0,,,,,
148051920,17735,1327ASum of Odd Integers,,zyadtaha,['math'],1100.0,,,,,
148051919,17736,217AIce Skating,1264.0,mr_cruise,"['brute force', 'dfs and similar', 'dsu', 'graphs']",1200.0,,,,,
148051918,17737,463BCaisa and Pylons,,vishnu_karthik,"['brute force', 'implementation', 'math']",1100.0,,,,,
148051913,17738,4AWatermelon,,accYhoyh,"['brute force', 'math']",800.0,,,,,
148051912,17739,1345BCard Constructions,1130.0,jakkalagirish,"['binary search', 'brute force', 'dp', 'math']",1100.0,,,,,
148051911,17740,682BAlyona and Mex,715.0,ahmedseiftahoon,['sortings'],1200.0,,,,,
148051910,17741,776CMolly's Chemicals,1281.0,blasterking,"['binary search', 'brute force', 'data structures', 'implementation', 'math']",1800.0,,,,,
148051909,17742,1230ADawid and Bags of Candies,,vjudge5,"['brute force', 'implementation']",800.0,,,,,
148051907,17743,1ATheatre Square,,HenokM,['math'],1000.0,,,,,
148051906,17744,4AWatermelon,796.0,aman_0001,"['brute force', 'math']",800.0,,,,,
148051905,17745,514AChewbaсca and Number,,SafeCoder,"['greedy', 'implementation']",1200.0,,,,,
148051904,17746,1506CDouble-ended Strings,1006.0,mantis007,"['brute force', 'implementation', 'strings']",1000.0,,,,,
148051902,17747,61AUltra-Fast Mathematician,1069.0,0npata,['implementation'],800.0,,,,,
148051901,17748,1555DSay No to Palindromes,,hassan.shafkat,"['brute force', 'constructive algorithms', 'dp', 'strings']",1600.0,,,,,
148051898,17749,1385EDirecting Edges,1671.0,nyet,"['constructive algorithms', 'dfs and similar', 'graphs']",2000.0,,,,,
148051897,17750,570BSimple Game,945.0,princepratikk,"['constructive algorithms', 'games', 'greedy', 'implementation', 'math']",1300.0,,,,,
148051895,17751,1411AIn-game Chat,,maryamrj,['implementation'],800.0,,,,,
148051894,17752,1372COmkar and Baseball,1346.0,Oppenheimer,"['constructive algorithms', 'math']",1500.0,,,,,
148051893,17753,339BXenia and Ringroad,,samy10127,['implementation'],1000.0,,,,,
148051892,17754,1615BAnd It's Non-Zero,973.0,AnshTandon,"['bitmasks', 'greedy', 'math']",1300.0,,,,,
148051891,17755,1097AGennady and a Card Game,995.0,abhijeethreddy25,"['brute force', 'implementation']",800.0,,,,,
148051888,17756,946APartition,,vjudge5,['greedy'],800.0,,,,,
148051884,17757,1612CChat Ban,898.0,mohit6204,"['binary search', 'math']",1300.0,,,,,
148051883,17758,1198BWelfare State,1550.0,Deathstalker_Rexxar,"['binary search', 'brute force', 'data structures', 'sortings']",1600.0,,,,,
148051882,17759,1637CAndrew and Stones,2044.0,infint,"['greedy', 'implementation']",1200.0,,,,,
148051881,17760,1504A Déjà Vu,1046.0,Blank_p,"['constructive algorithms', 'strings']",800.0,,,,,
148051880,17761,228AIs your horseshoe on the other hoof?,,bkifhr9,['implementation'],800.0,,,,,
148051879,17762,110ANearly Lucky Number,,notzaidkhan,['implementation'],800.0,,,,,
148051878,17763,1385CMake It Good,1016.0,rawsome24,['greedy'],1200.0,,,,,
148051877,17764,1514CProduct 1 Modulo N,575.0,leejonam,"['greedy', 'number theory']",1600.0,,,,,
148051872,17765,1364AXXXXX,1212.0,gamora12,"['brute force', 'data structures', 'number theory', 'two pointers']",1200.0,,,,,
148051873,17766,546ASoldier and Bananas,,Moustafa_zada,"['brute force', 'implementation', 'math']",800.0,,,,,
148051870,17767,4AWatermelon,1243.0,samiralkhawam605,"['brute force', 'math']",800.0,,,,,
148051869,17768,1638AReverse,366.0,ISankrityayan,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
148051868,17769,598ATricky Sum,,vjudge1,['math'],900.0,,,,,
148051867,17770,160ATwins,377.0,N4j1b,"['greedy', 'sortings']",900.0,,,,,
148051866,17771,1366AShovels and Swords,,yashpatel2110,"['binary search', 'greedy', 'math']",1100.0,,,,,
148051865,17772,1635AMin Or Sum,1679.0,omsgunjal2003,"['bitmasks', 'greedy']",800.0,,,,,
148051864,17773,1605AA.M. Deviation,,tkc2407,"['math', 'number theory']",800.0,,,,,
148051863,17774,1592CBakry and Partitioning,,PikaChu999,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'trees']",1700.0,,,,,
148051860,17775,682BAlyona and Mex,715.0,ahmedseiftahoon,['sortings'],1200.0,,,,,
148051858,17776,1353AMost Unstable Array,888.0,TheConqueror99,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
148051857,17777,110ANearly Lucky Number,,notzaidkhan,['implementation'],800.0,,,,,
148051856,17778,4AWatermelon,,accYhoyh,"['brute force', 'math']",800.0,,,,,
148051855,17779,977AWrong Subtraction,,manhlinh2k7,['implementation'],800.0,,,,,
148051854,17780,1245BRestricted RPS,,harjeet_singh,"['constructive algorithms', 'dp', 'greedy']",1200.0,,,,,
148051852,17781,88CTrains,1140.0,El_Gemmy,"['implementation', 'math', 'number theory']",1500.0,,,,,
148051851,17782,515BDrazil and His Happy Friends,1369.0,ArifBillah,"['brute force', 'dsu', 'meet-in-the-middle', 'number theory']",1300.0,,,,,
148051850,17783,1622BBerland Music,,extinct_arnav,"['data structures', 'greedy', 'math', 'sortings']",1000.0,,,,,
148051849,17784,1009FDominant Indices,1556.0,SOCIOPATE,"['data structures', 'dsu', 'trees']",2300.0,,,,,
148051848,17785,686AFree Ice Cream,638.0,MiranRakan,"['constructive algorithms', 'implementation']",800.0,,,,,
148051847,17786,71AWay Too Long Words,,iamshovo,['strings'],800.0,,,,,
148051846,17787,1621BIntegers Shop,1167.0,mohitv02,"['data structures', 'greedy', 'implementation']",1500.0,,,,,
148051845,17788,776CMolly's Chemicals,1281.0,blasterking,"['binary search', 'brute force', 'data structures', 'implementation', 'math']",1800.0,,,,,
148051844,17789,1294CProduct of Three Numbers,,bkifhr7,"['greedy', 'math', 'number theory']",1300.0,,,,,
148051843,17790,230BT-primes,1060.0,Demon-_-Sage,"['binary search', 'implementation', 'math', 'number theory']",1300.0,,,,,
148051841,17791,43BLetter,,bkifhr8,"['implementation', 'strings']",1100.0,,,,,
148051840,17792,1015BObtaining the String,831.0,jayesh_nayak,['implementation'],1200.0,,,,,
148051839,17793,734AAnton and Danik,,vjudge5,"['implementation', 'strings']",800.0,,,,,
148051837,17794,1557CMoamen and XOR,1358.0,ak149159,"['bitmasks', 'combinatorics', 'dp', 'math', 'matrices']",1700.0,,,,,
148051835,17795,349ACinema Line,,sam__27,"['greedy', 'implementation']",1100.0,,,,,
148051834,17796,1519CBerland Regional,1128.0,yumna,"['brute force', 'data structures', 'greedy', 'number theory', 'sortings']",1400.0,,,,,
148051832,17797,1335ACandies and Two Sisters,575.0,aditi7781,['math'],800.0,,,,,
148051831,17798,1623CBalanced Stone Heaps,1050.0,Alex_Sense1,"['binary search', 'greedy']",1600.0,,,,,
148051830,17799,478BRandom Teams,957.0,dinesharagonda,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",1300.0,,,,,
148051828,17800,1617BGCD Problem,1000.0,Aman_01,"['brute force', 'constructive algorithms', 'math', 'number theory']",900.0,,,,,
148051825,17801,1637BMEX and Array,2044.0,infint,"['brute force', 'dp', 'greedy', 'math']",1100.0,,,,,
148051823,17802,1624APlus One on the Subset,381.0,noobultrapromaxcoder,['math'],800.0,,,,,
148051820,17803,124AThe number of positions,,javaherifateme1381,['math'],1000.0,,,,,
148051819,17804,1635BAvoid Local Maximums,599.0,Shadia_MBSTU,['greedy'],800.0,,,,,
148051818,17805,550CDivisibility by Eight,1599.0,Firefrog418,"['brute force', 'dp', 'math']",1500.0,,,,,
148051817,17806,1619ASquare String?,440.0,terminus_01,"['implementation', 'strings']",800.0,,,,,
148051816,17807,158ANext Round,1036.0,Pravin2022,"['*special', 'implementation']",800.0,,,,,
148051815,17808,1633ADiv. 7,,osama971,['brute force'],800.0,,,,,
148051813,17809,1474BDifferent Divisors,960.0,ShauryaV,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']",1000.0,,,,,
148051812,17810,768AOath of the Night's Watch,908.0,HunterKasa,"['constructive algorithms', 'sortings']",900.0,,,,,
148051811,17811,455BA Lot of Games,,vjudge1,"['dfs and similar', 'dp', 'games', 'implementation', 'strings', 'trees']",1900.0,,,,,
148051810,17812,570BSimple Game,945.0,princepratikk,"['constructive algorithms', 'games', 'greedy', 'implementation', 'math']",1300.0,,,,,
148051809,17813,1516BAGAGA XOOORRR,1059.0,vinesh148,"['bitmasks', 'brute force', 'dp', 'greedy']",1500.0,,,,,
148051806,17814,977FConsecutive Subsequence,1227.0,DrisHyam_420,['dp'],1700.0,,,,,
148051804,17815,1635AMin Or Sum,736.0,gajulasurya7,"['bitmasks', 'greedy']",800.0,,,,,
148051803,17816,1312EArray Shrinking,1889.0,SmolBrain,"['dp', 'greedy']",2100.0,,,,,
148051802,17817,714BFilya and Homework,347.0,Sodium_Nickel,"['implementation', 'sortings']",1200.0,,,,,
148051800,17818,1594E1Rubik's Cube Coloring (easy version),,bkifhr6,"['combinatorics', 'math']",1300.0,,,,,
148051799,17819,1642BPower Walking,953.0,Horcrux_63,['greedy'],,,,,,
148051798,17820,1594E1Rubik's Cube Coloring (easy version),,vjudge1,"['combinatorics', 'math']",1300.0,,,,,
148051797,17821,4AWatermelon,,rifat1101,"['brute force', 'math']",800.0,,,,,
148051796,17822,1573BSwaps,1118.0,Atom01,"['greedy', 'math', 'sortings']",1400.0,,,,,
148051795,17823,217AIce Skating,1041.0,liaoli,"['brute force', 'dfs and similar', 'dsu', 'graphs']",1200.0,,,,,
148051793,17824,702AMaximum Increase,1380.0,gyanendrarawat,"['dp', 'greedy', 'implementation']",800.0,,,,,
148051792,17825,920FSUM and REPLACE,1626.0,Haunted_Cpp,"['brute force', 'data structures', 'dsu', 'number theory']",2000.0,,,,,
148051791,17826,1638DBig Brush,1511.0,Dec0Dedd,"['constructive algorithms', 'data structures', 'greedy', 'implementation']",2000.0,,,,,
148051790,17827,467AGeorge and Accommodation,,kirlos_nabil,['implementation'],800.0,,,,,
148051789,17828,715CDigit Tree,2063.0,HappyPacMan,"['dfs and similar', 'divide and conquer', 'dsu', 'trees']",2700.0,,,,,
148051784,17829,1504A Déjà Vu,,Rama234,"['constructive algorithms', 'strings']",800.0,,,,,
148051782,17830,43BLetter,847.0,Ahmed.Fathi,"['implementation', 'strings']",1100.0,,,,,
148051780,17831,1637ASorting Parts,2044.0,infint,"['brute force', 'sortings']",800.0,,,,,
148051779,17832,579ARaising Bacteria,774.0,rathee1255,['bitmasks'],1000.0,,,,,
148051778,17833,1618APolycarp and Sums of Subsequences,880.0,RANCH_SAUCE,"['math', 'sortings']",800.0,,,,,
148051777,17834,1418BNegative Prefixes,1118.0,ddevarshee12,"['greedy', 'sortings']",1300.0,,,,,
148051776,17835,579ARaising Bacteria,695.0,_rAkib,['bitmasks'],1000.0,,,,,
148051774,17836,1257CDominated Subarray,,vjudge1,"['greedy', 'implementation', 'sortings', 'strings', 'two pointers']",1200.0,,,,,
148051773,17837,160ATwins,,Ni.Ni,"['greedy', 'sortings']",900.0,,,,,
148051772,17838,1462E1Close Tuples (easy version),1297.0,harshsri2807,"['binary search', 'combinatorics', 'math', 'sortings', 'two pointers']",1500.0,,,,,
148051771,17839,1245BRestricted RPS,,harjeet_singh,"['constructive algorithms', 'dp', 'greedy']",1200.0,,,,,
148051770,17840,1285AMezo Playing Zoma,1263.0,armatorix,['math'],800.0,,,,,
148051769,17841,1642DRepetitions Decoding,995.0,ngoxuanbach,"['constructive algorithms', 'sortings']",,,,,,
148051768,17842,75DBig Maximum Sum,,bkifhr6,"['data structures', 'dp', 'greedy', 'implementation', 'math', 'trees']",2000.0,,,,,
148051767,17843,233BNon-square Equation,920.0,BrAin,"['binary search', 'brute force', 'math']",1400.0,,,,,
148051765,17844,1641AGreat Sequence,1256.0,Jay.z,"['brute force', 'greedy', 'sortings']",,,,,,
148051764,17845,1385AThree Pairwise Maximums,,soloCoding,['math'],800.0,,,,,
148051763,17846,281AWord Capitalization,,Javiernt,"['implementation', 'strings']",800.0,,,,,
148051762,17847,478AInitial Bet,957.0,dinesharagonda,['implementation'],1100.0,,,,,
148051760,17848,1041CCoffee Break,1445.0,sathu.hebbar,"['binary search', 'data structures', 'greedy', 'two pointers']",1600.0,,,,,
148051758,17849,1433ABoring Apartments,907.0,Cflifu,"['implementation', 'math']",800.0,,,,,
148051757,17850,1644DCross Coloring,1375.0,Apron27,"['data structures', 'implementation', 'math']",,,,,,
148051756,17851,1494BBerland Crossword,1139.0,Laveen2001,"['bitmasks', 'brute force', 'greedy', 'implementation']",1400.0,,,,,
148051753,17852,262BRoma and Changing Signs,964.0,michaelmonir,['greedy'],1200.0,,,,,
148051752,17853,816BKaren and Coffee,,grinder7,"['binary search', 'data structures', 'implementation']",1400.0,,,,,
