Submission_Id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
148053827,1415CBouncing Ball,1225.0,ON_THE_EDGE,"['brute force', 'dp', 'implementation']",1400.0,,,,,
148053826,581AVasya the Hipster,,Code_Hunterz,"['implementation', 'math']",800.0,,,,,
148053825,1076AMinimizing the String,369.0,DisgraceSenpai,"['greedy', 'strings']",1200.0,,,,,
148053824,713CSonya and Problem Wihtout a Legend,,sweetpotato2,"['dp', 'sortings']",2300.0,,,,,
148053822,1579E1Permutation Minimization by Deque,744.0,s_h_rudra88,"['constructive algorithms', 'greedy', 'math']",1000.0,,,,,
148053820,456ALaptops,,bkifhr8,['sortings'],1100.0,,,,,
148053817,580AKefa and First Steps,,say859462,"['brute force', 'dp', 'implementation']",900.0,,,,,
148053816,236ABoy or Girl,,Zeeshan.2025,"['brute force', 'implementation', 'strings']",800.0,,,,,
148053815,1642DRepetitions Decoding,1042.0,willmonger,"['constructive algorithms', 'sortings']",,,,,,
148053814,263ABeautiful Matrix,,SafeCoder,['implementation'],800.0,,,,,
148053813,1360AMinimal Square,364.0,adideo,"['greedy', 'math']",800.0,,,,,
148053812,1337BKana and Dragon Quest game,,Prarthan,"['greedy', 'implementation', 'math']",900.0,,,,,
148053811,798CMike and gcd problem,1608.0,endCoding,"['dp', 'greedy', 'number theory']",1700.0,,,,,
148053810,1624BMake AP,,meDontKnow,"['implementation', 'math']",900.0,,,,,
148053809,1244FChips,2124.0,ikaurov,"['constructive algorithms', 'implementation']",2300.0,,,,,
148053808,59AWord,,ma7moud111,"['implementation', 'strings']",800.0,,,,,
148053806,1497C2k-LCM (hard version),1436.0,Flyed,"['constructive algorithms', 'math']",1600.0,,,,,
148053804,96AFootball,803.0,adityasonawane2222,"['implementation', 'strings']",900.0,,,,,
148053802,20CDijkstra?,,zxclown1,"['graphs', 'shortest paths']",1900.0,,,,,
148053801,1616CRepresentative Edges,1141.0,saptyadeep,"['brute force', 'geometry', 'implementation', 'math']",1500.0,,,,,
148053800,822AI'm bored with life,,Sahithi_Lokineni,"['implementation', 'math', 'number theory']",800.0,,,,,
148053798,339AHelpful Maths,,Jefry,"['greedy', 'implementation', 'sortings', 'strings']",800.0,,,,,
148053797,1624GMinOr Tree,1450.0,Fellow_junior,"['bitmasks', 'dfs and similar', 'dsu', 'graphs', 'greedy']",1900.0,,,,,
148053796,110ANearly Lucky Number,,Ali_salama_,['implementation'],800.0,,,,,
148053795,1294CProduct of Three Numbers,,bkifhr10,"['greedy', 'math', 'number theory']",1300.0,,,,,
148053791,1102BArray K-Coloring,1160.0,Nwol7LliwEsirNiaga,"['greedy', 'sortings']",1400.0,,,,,
148053790,1ATheatre Square,1310.0,Ashu2030,['math'],1000.0,,,,,
148053787,1486BEastern Exhibition,1267.0,K0DEL,"['binary search', 'geometry', 'shortest paths', 'sortings']",1500.0,,,,,
148053786,1097BPetr and a Combination Lock,1281.0,kartik_garg163,"['bitmasks', 'brute force', 'dp']",1200.0,,,,,
148053784,682BAlyona and Mex,1426.0,Santoryu,['sortings'],1200.0,,,,,
148053783,1506CDouble-ended Strings,383.0,Mahfuzur_Rahman,"['brute force', 'implementation', 'strings']",1000.0,,,,,
148053782,339BXenia and Ringroad,690.0,Ma7moud_Desouky,['implementation'],1000.0,,,,,
148053781,1582ALuntik and Concerts,930.0,M_sawas_,['math'],800.0,,,,,
148053779,352AJeff and Digits,,smolguy,"['brute force', 'implementation', 'math']",1000.0,,,,,
148053778,282ABit++,,shivam2602,['implementation'],800.0,,,,,
148053776,1642AHard Way,,chi9999,['geometry'],,,,,,
148053775,1616AInteger Diversity,809.0,Khatrivatsal,['implementation'],800.0,,,,,
148053774,1463ADungeon,1086.0,mahmoud_saad,"['binary search', 'math']",1100.0,,,,,
148053772,215ABicycle Chain,,chauhanabhimanyu15,"['brute force', 'implementation']",900.0,,,,,
148053771,1175AFrom Hero to Zero,,aditya28aditya,"['implementation', 'math']",900.0,,,,,
148053770,69AYoung Physicist,,k.kay,"['implementation', 'math']",1000.0,,,,,
148053769,1472ACards for Friends,946.0,piyushyadav7754,"['greedy', 'math']",800.0,,,,,
148053768,743CVladik and fractions,1323.0,galactico17,"['brute force', 'constructive algorithms', 'math', 'number theory']",1500.0,,,,,
148053767,1000DYet Another Problem On a Subsequence,1382.0,Sami.m.b,"['combinatorics', 'dp']",1900.0,,,,,
148053766,371BFox Dividing Cheese,1143.0,SGMmostafa,"['math', 'number theory']",1300.0,,,,,
148053765,1451ASubtract or Divide,1281.0,Abdurroshid,"['greedy', 'math']",800.0,,,,,
148053764,4AWatermelon,,yashgoel6277,"['brute force', 'math']",800.0,,,,,
148053763,"1582DVupsen, Pupsen and 0",1386.0,jahnvi_13,"['constructive algorithms', 'math']",1600.0,,,,,
148053760,855BMarvolo Gaunt's Ring,1409.0,aayush_chhabra,"['brute force', 'data structures', 'dp']",1500.0,,,,,
148053759,868CQualification Rounds,1250.0,Eclipsed,"['bitmasks', 'brute force', 'constructive algorithms', 'dp']",1500.0,,,,,
148053756,56DChanging a String,1514.0,camelcurse,['dp'],2100.0,,,,,
148053755,1557BMoamen and k-subarrays,830.0,coding-beast,"['greedy', 'sortings']",1100.0,,,,,
148053753,116ATram,,kacyk16,['implementation'],800.0,,,,,
148053752,1611AMake Even,997.0,sanskarsinghty1234,"['constructive algorithms', 'math']",800.0,,,,,
148053751,158ANext Round,842.0,AnasMations,"['*special', 'implementation']",800.0,,,,,
148053749,116ATram,,Vedanti.U,['implementation'],800.0,,,,,
148053748,271ABeautiful Year,,Mitsu_Sojitra,['brute force'],800.0,,,,,
148053747,520BTwo Buttons,1133.0,Java1,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']",1400.0,,,,,
148053746,1416CXOR Inverse,1417.0,Sustech7,"['bitmasks', 'data structures', 'divide and conquer', 'dp', 'greedy', 'math', 'sortings', 'strings', 'trees']",2000.0,,,,,
148053745,1569BChess Tournament,857.0,xMASKxJORDAN,['constructive algorithms'],1000.0,,,,,
148053740,1102BArray K-Coloring,1160.0,Nwol7LliwEsirNiaga,"['greedy', 'sortings']",1400.0,,,,,
148053739,32BBorze,,Anik422,"['expression parsing', 'implementation']",800.0,,,,,
148053737,1613CPoisoned Dagger,902.0,raj_V,['binary search'],1200.0,,,,,
148053735,1641AGreat Sequence,,bober_blya,"['brute force', 'greedy', 'sortings']",,,,,,
148053734,550ATwo Substrings,,omeredizaydin,"['brute force', 'dp', 'greedy', 'implementation', 'strings']",1500.0,,,,,
148053733,1631AMin Max Swap,,techholmes,['greedy'],800.0,,,,,
148053732,4AWatermelon,,danfokin.20,"['brute force', 'math']",800.0,,,,,
148053731,4AWatermelon,,taseen14,"['brute force', 'math']",800.0,,,,,
148053729,1113ASasha and His Trip,,Mr4R0B0T,"['dp', 'greedy', 'math']",900.0,,,,,
148053727,1557AEzzat and Two Subsequences,1066.0,topcod,"['brute force', 'math', 'sortings']",800.0,,,,,
148053726,873BBalanced Substring,1318.0,Adefful,"['dp', 'implementation']",1500.0,,,,,
148053724,1486C2Guessing the Greatest (hard version),1726.0,igzi,"['binary search', 'interactive']",1900.0,,,,,
148053723,1642EAnonymity Is Important,1831.0,ZergTricky,"['binary search', 'data structures', 'sortings']",,,,,,
148053722,158ANext Round,894.0,Ayush_Anand_Tripathi,"['*special', 'implementation']",800.0,,,,,
148053720,282ABit++,348.0,Jimmy602,['implementation'],800.0,,,,,
148053719,112APetya and Strings,,levidev,"['implementation', 'strings']",800.0,,,,,
148053718,1349AOrac and LCM,1284.0,Abhishek_Raj0037,"['data structures', 'math', 'number theory']",1600.0,,,,,
148053717,4AWatermelon,,PraneshNeo,"['brute force', 'math']",800.0,,,,,
148053716,56DChanging a String,1514.0,camelcurse,['dp'],2100.0,,,,,
148053715,1186AVus the Cossack and a Contest,,Pranta_Das,['implementation'],800.0,,,,,
148053714,110ANearly Lucky Number,,Ali_salama_,['implementation'],800.0,,,,,
148053713,1076AMinimizing the String,369.0,DisgraceSenpai,"['greedy', 'strings']",1200.0,,,,,
148053712,448BSuffix Structures,706.0,hehe234,"['implementation', 'strings']",1400.0,,,,,
148053711,1642CGreat Sequence,1115.0,Pujon,"['greedy', 'sortings']",,,,,,
148053709,1547CPair Programming,835.0,ashu_beast,"['greedy', 'two pointers']",1100.0,,,,,
148053707,349ACinema Line,,sam__27,"['greedy', 'implementation']",1100.0,,,,,
148053705,1140CPlaylist,1433.0,natyam,"['brute force', 'data structures', 'sortings']",1600.0,,,,,
148053703,1644DCross Coloring,728.0,ylc0,"['data structures', 'implementation', 'math']",,,,,,
148053704,236ABoy or Girl,,Zeiadabdelnour4,"['brute force', 'implementation', 'strings']",800.0,,,,,
148053702,1463BFind The Array,678.0,tiab,"['bitmasks', 'constructive algorithms', 'greedy']",1400.0,,,,,
148053701,158ANext Round,842.0,AnasMations,"['*special', 'implementation']",800.0,,,,,
148053700,1209APaint the Numbers,1097.0,bvikas_20,"['greedy', 'implementation', 'math']",800.0,,,,,
148053698,1631AMin Max Swap,1036.0,Pravin2022,['greedy'],800.0,,,,,
148053697,1102BArray K-Coloring,1160.0,Nwol7LliwEsirNiaga,"['greedy', 'sortings']",1400.0,,,,,
148053696,1352CK-th Not Divisible by n,914.0,sushrut22,"['binary search', 'math']",1200.0,,,,,
148053695,1519ARed and Blue Beans,588.0,i_ama_Marcos,['math'],800.0,,,,,
148053694,371CHamburgers,,Pokeychip19946,"['binary search', 'brute force']",1600.0,,,,,
148053693,1368BCodeforces Subsequences,1223.0,protocol117,"['brute force', 'constructive algorithms', 'greedy', 'math', 'strings']",1500.0,,,,,
148053692,1174BEhab Is an Odd Person,,Gostem,['sortings'],1200.0,,,,,
148053690,265AColorful Stones (Simplified Edition),,kakashi_2003,['implementation'],800.0,,,,,
148053688,236BEasy Number Challenge,703.0,surajkmr2001,"['implementation', 'number theory']",1300.0,,,,,
148053687,1633DMake Them Equal,1474.0,Fighter-Man,"['dp', 'greedy']",1600.0,,,,,
148053686,1380CCreate The Teams,1132.0,RsrRajz,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1400.0,,,,,
148053684,1641AGreat Sequence,,bober_blya,"['brute force', 'greedy', 'sortings']",,,,,,
148053683,1579CTicks,1409.0,Harsh18064,"['greedy', 'implementation']",1500.0,,,,,
148053682,740CAlyona and mex,796.0,Hossam_Hassan.,['constructive algorithms'],1700.0,,,,,
148053681,1501BNapoleon Cake,788.0,jeetscmaker,"['dp', 'implementation', 'sortings']",900.0,,,,,
148053680,1486C1Guessing the Greatest (easy version),1091.0,yash19_pro,"['binary search', 'interactive']",1600.0,,,,,
148053679,977AWrong Subtraction,,csecomp,['implementation'],800.0,,,,,
148053678,228AIs your horseshoe on the other hoof?,,ASM_Junayet_Hossain,['implementation'],800.0,,,,,
148053676,61AUltra-Fast Mathematician,,fereshtehmoghadam47,['implementation'],800.0,,,,,
148053675,1243B1Character Swap (Easy Version),972.0,nav1dzaman,['strings'],1000.0,,,,,
148053674,1515CPhoenix and Towers,1265.0,abhishekmittal737,"['constructive algorithms', 'data structures', 'greedy']",1400.0,,,,,
148053673,1635CDifferential Sorting,829.0,bhavya22,"['constructive algorithms', 'greedy']",1200.0,,,,,
148053672,1560ADislike of Threes,993.0,ushmita,['implementation'],800.0,,,,,
148053671,1593AElections,628.0,jaiswalabhay1947,['math'],800.0,,,,,
148053670,282ABit++,,mothachetan,['implementation'],800.0,,,,,
148053669,4AWatermelon,,weizw,"['brute force', 'math']",800.0,,,,,
148053668,455BA Lot of Games,,vjudge5,"['dfs and similar', 'dp', 'games', 'implementation', 'strings', 'trees']",1900.0,,,,,
148053667,443AAnton and Letters,588.0,willyferry001,"['constructive algorithms', 'implementation']",800.0,,,,,
148053666,56DChanging a String,1514.0,camelcurse,['dp'],2100.0,,,,,
148053665,1183CComputer Game,,vjudge2,"['binary search', 'math']",1400.0,,,,,
148053664,450BJzzhu and Sequences,780.0,raghav058,"['implementation', 'math']",1300.0,,,,,
148053663,4AWatermelon,,taseen14,"['brute force', 'math']",800.0,,,,,
148053662,677AVanya and Fence,,IlEsa,['implementation'],800.0,,,,,
148053660,266AStones on the Table,,tantawy012,['implementation'],800.0,,,,,
148053659,1102BArray K-Coloring,1160.0,Nwol7LliwEsirNiaga,"['greedy', 'sortings']",1400.0,,,,,
148053656,1183CComputer Game,,vjudge5,"['binary search', 'math']",1400.0,,,,,
148053655,1469ARegular Bracket Sequence,951.0,suriyars001,"['constructive algorithms', 'greedy']",1000.0,,,,,
148053652,1374ARequired Remainder,,kyu_karu_coding,['math'],800.0,,,,,
148053651,268AGames,463.0,MikeLr,['brute force'],800.0,,,,,
148053648,372ACounting Kangaroos is Fun,984.0,2022MyYear,"['binary search', 'greedy', 'sortings', 'two pointers']",1600.0,,,,,
148053647,1282B1K for the Price of One (Easy Version),1442.0,jessc_wan,"['dp', 'greedy', 'sortings']",1400.0,,,,,
148053644,1642AHard Way,,chi9999,['geometry'],,,,,,
148053643,282ABit++,348.0,Jimmy602,['implementation'],800.0,,,,,
148053641,702AMaximum Increase,1150.0,kalash04,"['dp', 'greedy', 'implementation']",800.0,,,,,
148053640,158ANext Round,894.0,Ayush_Anand_Tripathi,"['*special', 'implementation']",800.0,,,,,
148053639,978BFile Name,1150.0,kalash04,"['greedy', 'strings']",800.0,,,,,
148053638,1635BAvoid Local Maximums,1327.0,Sangamer,['greedy'],800.0,,,,,
148053637,1529AEshag Loves Big Arrays,1150.0,kalash04,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
148053636,581AVasya the Hipster,,Code_Hunterz,"['implementation', 'math']",800.0,,,,,
148053633,1486C2Guessing the Greatest (hard version),1726.0,igzi,"['binary search', 'interactive']",1900.0,,,,,
148053632,282ABit++,,mothachetan,['implementation'],800.0,,,,,
148053631,617AElephant,,Vanya_Podgol,['math'],800.0,,,,,
148053630,148AInsomnia cure,,daniaa,"['constructive algorithms', 'implementation', 'math']",800.0,,,,,
148053629,236ABoy or Girl,363.0,its_PranavK,"['brute force', 'implementation', 'strings']",800.0,,,,,
148053627,1341ANastya and Rice,,nightingale_,['math'],900.0,,,,,
148053625,1613ALong Comparison,,raunakb0308,"['implementation', 'math']",900.0,,,,,
148053624,992ANastya and an Array,,fwglory5,"['implementation', 'sortings']",800.0,,,,,
148053623,1631AMin Max Swap,,techholmes,['greedy'],800.0,,,,,
148053621,1617D1Too Many Impostors (easy version),1449.0,GreyCollar,"['constructive algorithms', 'implementation', 'interactive']",1800.0,,,,,
148053619,158BTaxi,760.0,mostafass,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148053618,208EBlood Cousins,2160.0,alvingogo,"['binary search', 'data structures', 'dfs and similar', 'trees']",2100.0,,,,,
148053616,1234AEqualize Prices Again,,Sahithi_Lokineni,['math'],800.0,,,,,
148053615,339BXenia and Ringroad,,ZeinB99,['implementation'],1000.0,,,,,
148053613,723AThe New Year: Meeting Friends,,ShahedBa,"['implementation', 'math', 'sortings']",800.0,,,,,
148053611,749ABachgold Problem,,sujalcodes3,"['greedy', 'implementation', 'math', 'number theory']",800.0,,,,,
148053610,1506AStrange Table,830.0,shreymishra2708,['math'],800.0,,,,,
148053609,1345BCard Constructions,1507.0,Nitesh_NITK,"['binary search', 'brute force', 'dp', 'math']",1100.0,,,,,
148053608,893AChess For Three,738.0,TanvirNiaz,['implementation'],900.0,,,,,
148053607,1579ACasimir's String Solitaire,,Nasir_cste,"['math', 'strings']",800.0,,,,,
148053606,459APashmak and Garden,896.0,KRISHNA_Aaryaman,['implementation'],1200.0,,,,,
148053605,999BReversing Encryption,,Kositsyna2021,['implementation'],900.0,,,,,
148053604,449BJzzhu and Cities,,vjudge3,"['graphs', 'greedy', 'shortest paths']",2000.0,,,,,
148053603,1140BGood String,987.0,bbyboo,"['implementation', 'strings']",1200.0,,,,,
148053602,1474APuzzle From the Future,,vjudge2,['greedy'],800.0,,,,,
148053600,208EBlood Cousins,2160.0,alvingogo,"['binary search', 'data structures', 'dfs and similar', 'trees']",2100.0,,,,,
148053599,346BLucky Common Subsequence,,bkifhr9,"['dp', 'strings']",2000.0,,,,,
148053597,136APresents,,SAtyAm_ShAndilyA,['implementation'],800.0,,,,,
148053595,1638BOdd Swap Sort,,vjudge4,"['data structures', 'math', 'sortings']",1100.0,,,,,
148053594,4AWatermelon,,weizw,"['brute force', 'math']",800.0,,,,,
148053593,1474APuzzle From the Future,,Toka_hamdy,['greedy'],800.0,,,,,
148053592,1374E1Reading Books (easy version),1432.0,carcastic,"['data structures', 'greedy', 'sortings']",1600.0,,,,,
148053591,888ALocal Extrema,960.0,omidziveh,"['brute force', 'implementation']",800.0,,,,,
148053590,710AKing Moves,,guptamanan24,['implementation'],800.0,,,,,
148053589,1642EAnonymity Is Important,1831.0,ZergTricky,"['binary search', 'data structures', 'sortings']",,,,,,
148053588,327AFlipping Game,903.0,Bitmaskman,"['brute force', 'dp', 'implementation']",1200.0,,,,,
148053587,25BPhone numbers,886.0,coderpulkit4,['implementation'],1100.0,,,,,
148053586,1140CPlaylist,1433.0,natyam,"['brute force', 'data structures', 'sortings']",1600.0,,,,,
148053585,1509CThe Sports Festival,762.0,Original_Batman,"['dp', 'greedy']",1800.0,,,,,
148053583,1642AHard Way,,chi9999,['geometry'],,,,,,
148053582,459APashmak and Garden,,tiwarikumarjio.vishal123,['implementation'],1200.0,,,,,
148053579,282ABit++,,mothachetan,['implementation'],800.0,,,,,
148053577,4AWatermelon,,yashgoel6277,"['brute force', 'math']",800.0,,,,,
148053576,1352CK-th Not Divisible by n,914.0,sushrut22,"['binary search', 'math']",1200.0,,,,,
148053575,158ANext Round,,BenHenda,"['*special', 'implementation']",800.0,,,,,
148053574,1136ANastya Is Reading a Book,805.0,matyas2021,['implementation'],800.0,,,,,
148053573,992ANastya and an Array,,fwglory5,"['implementation', 'sortings']",800.0,,,,,
148053571,550ATwo Substrings,,omeredizaydin,"['brute force', 'dp', 'greedy', 'implementation', 'strings']",1500.0,,,,,
148053572,1546AAquaMoon and Two Arrays,772.0,lalit_kumar_20,"['brute force', 'greedy']",800.0,,,,,
148053570,797Ak-Factorization,723.0,aditya_garg_09_01_2002,"['implementation', 'math', 'number theory']",1100.0,,,,,
148053569,118AString Task,,Jefry,"['implementation', 'strings']",1000.0,,,,,
148053568,1629ADownload More RAM,668.0,Ani0109,"['brute force', 'greedy', 'sortings']",800.0,,,,,
148053567,1581BDiameter of Graph,1037.0,pratik_patil2303,"['constructive algorithms', 'graphs', 'greedy', 'math']",1200.0,,,,,
148053566,327AFlipping Game,938.0,Ramadan_21,"['brute force', 'dp', 'implementation']",1200.0,,,,,
148053564,999BReversing Encryption,,Kositsyna2021,['implementation'],900.0,,,,,
148053563,4AWatermelon,,Suraksha_Dusa,"['brute force', 'math']",800.0,,,,,
148053562,59AWord,1803.0,ankushgarg_04,"['implementation', 'strings']",800.0,,,,,
148053561,61AUltra-Fast Mathematician,,maryam.sadeghi,['implementation'],800.0,,,,,
148053560,1528AParsa's Humongous Tree,1439.0,ak47_mutant,"['dfs and similar', 'divide and conquer', 'dp', 'greedy', 'trees']",1600.0,,,,,
148053558,1641AGreat Sequence,867.0,Vivek_jaiswal,"['brute force', 'greedy', 'sortings']",,,,,,
148053557,1201AImportant Exam,,Firefly16,"['implementation', 'strings']",900.0,,,,,
148053556,4AWatermelon,,bakibullah,"['brute force', 'math']",800.0,,,,,
148053554,766EMahmoud and a xor trip,2102.0,Wielomian,"['bitmasks', 'constructive algorithms', 'data structures', 'dfs and similar', 'dp', 'math', 'trees']",2100.0,,,,,
148053553,349ACinema Line,,sam__27,"['greedy', 'implementation']",1100.0,,,,,
148053552,1073DBerland Fair,1490.0,lakshay05,"['binary search', 'brute force', 'data structures', 'greedy']",1700.0,,,,,
148053551,158ANext Round,894.0,Ayush_Anand_Tripathi,"['*special', 'implementation']",800.0,,,,,
148053550,1463ADungeon,1086.0,mahmoud_saad,"['binary search', 'math']",1100.0,,,,,
148053549,276ALunch Rush,1067.0,TanGy21,['implementation'],900.0,,,,,
148053548,1154ARestoring Three Numbers,,Aarav_Aksark,['math'],800.0,,,,,
148053547,116ATram,,kikomaldonado,['implementation'],800.0,,,,,
148053546,1206BMake Product Equal One,750.0,ahmedhany_123,"['dp', 'implementation']",900.0,,,,,
148053545,996AHit the Lottery,,7MoOdY,"['dp', 'greedy']",800.0,,,,,
148053544,321BCiel and Duel,1599.0,dinosaurabh,"['dp', 'flows', 'greedy']",1900.0,,,,,
148053543,1335BConstruct the String,585.0,omairdraidi,['constructive algorithms'],900.0,,,,,
148053542,1205BShortest Cycle,1573.0,akshitgarg09,"['bitmasks', 'brute force', 'graphs', 'shortest paths']",1900.0,,,,,
148053538,1174BEhab Is an Odd Person,,Gostem,['sortings'],1200.0,,,,,
148053536,131CThe World is a Theatre,1031.0,gauravantil,"['combinatorics', 'math']",1400.0,,,,,
148053535,1183CComputer Game,,vjudge4,"['binary search', 'math']",1400.0,,,,,
148053533,1642CGreat Sequence,395.0,steghide,"['greedy', 'sortings']",,,,,,
148053532,610APasha and Stick,,rana.aaki,"['combinatorics', 'math']",1000.0,,,,,
148053531,1613BAbsent Remainder,1080.0,uk1124,"['greedy', 'implementation', 'sortings']",1000.0,,,,,
148053530,158BTaxi,760.0,mostafass,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148053528,707ABrain's Photos,691.0,ashikarjen,['implementation'],800.0,,,,,
148053526,1419D1Sage's Birthday (easy version),1032.0,modessam02,"['binary search', 'constructive algorithms', 'greedy', 'sortings']",1000.0,,,,,
148053525,1644ADoors and Keys,1224.0,i_amthebugyouneed,['implementation'],,,,,,
148053523,208EBlood Cousins,2160.0,alvingogo,"['binary search', 'data structures', 'dfs and similar', 'trees']",2100.0,,,,,
148053521,1624CDivision by Two and Permutation,,Freaky_deaky,"['constructive algorithms', 'flows', 'graph matchings', 'greedy', 'math']",1100.0,,,,,
148053520,456ALaptops,,bkifhr7,['sortings'],1100.0,,,,,
148053519,992ANastya and an Array,,fwglory5,"['implementation', 'sortings']",800.0,,,,,
148053518,546ASoldier and Bananas,950.0,I_Am_A_Noob,"['brute force', 'implementation', 'math']",800.0,,,,,
148053517,1585ALife of a Flower,406.0,adityasingh2400009,['implementation'],800.0,,,,,
148053513,1624BMake AP,381.0,noobultrapromaxcoder,"['implementation', 'math']",900.0,,,,,
148053512,868CQualification Rounds,1250.0,Eclipsed,"['bitmasks', 'brute force', 'constructive algorithms', 'dp']",1500.0,,,,,
148053507,363BFence,889.0,jestinroy3,"['brute force', 'dp']",1100.0,,,,,
148053505,155AI_love_\%username\%,,AsteroidX,['brute force'],800.0,,,,,
148053504,478AInitial Bet,1281.0,Abdurroshid,['implementation'],1100.0,,,,,
148053503,602BApproximating a Constant Range,1164.0,Dcoder123,"['dp', 'implementation', 'two pointers']",1400.0,,,,,
148053502,1561D1Up the Strip (simplified version),1502.0,itachi1720,"['brute force', 'data structures', 'dp', 'math', 'number theory']",1700.0,,,,,
148053501,1550BMaximum Cost Deletion,1961.0,adcarryII,"['greedy', 'math']",1000.0,,,,,
148053500,4AWatermelon,,17324,"['brute force', 'math']",800.0,,,,,
148053499,1618BMissing Bigram,,yc1121,['implementation'],800.0,,,,,
148053496,1617D1Too Many Impostors (easy version),1449.0,GreyCollar,"['constructive algorithms', 'implementation', 'interactive']",1800.0,,,,,
148053493,467AGeorge and Accommodation,,Eman_Selo,['implementation'],800.0,,,,,
148053492,371CHamburgers,,Pokeychip19946,"['binary search', 'brute force']",1600.0,,,,,
148053489,486ACalculating Function,745.0,vishaldhaygude01,"['implementation', 'math']",800.0,,,,,
148053487,999BReversing Encryption,,Kositsyna2021,['implementation'],900.0,,,,,
148053486,110ANearly Lucky Number,,Ali_salama_,['implementation'],800.0,,,,,
148053485,1594AConsecutive Sum Riddle,738.0,TanvirNiaz,['math'],800.0,,,,,
148053483,1638BOdd Swap Sort,1041.0,Arpeit_08,"['data structures', 'math', 'sortings']",1100.0,,,,,
148053482,727CGuess the Array,1369.0,ravicii,"['constructive algorithms', 'interactive', 'math']",1400.0,,,,,
148053481,1345BCard Constructions,1507.0,Nitesh_NITK,"['binary search', 'brute force', 'dp', 'math']",1100.0,,,,,
148053478,1608AFind Array,1231.0,sahilsr20,"['constructive algorithms', 'math']",800.0,,,,,
148053475,841AGenerous Kefa,677.0,Sariful-Sarker,"['brute force', 'implementation']",900.0,,,,,
148053474,1516BAGAGA XOOORRR,1059.0,vinesh148,"['bitmasks', 'brute force', 'dp', 'greedy']",1500.0,,,,,
148053473,1186AVus the Cossack and a Contest,,mynameisutkarsh17,['implementation'],800.0,,,,,
148053470,282ABit++,348.0,Jimmy602,['implementation'],800.0,,,,,
148053468,1644DCross Coloring,354.0,theblazeflare,"['data structures', 'implementation', 'math']",,,,,,
148053466,236BEasy Number Challenge,703.0,surajkmr2001,"['implementation', 'number theory']",1300.0,,,,,
148053465,1263CEveryone is a Winner!,1157.0,ce1190222,"['binary search', 'math', 'meet-in-the-middle', 'number theory']",1400.0,,,,,
148053464,59AWord,,koviroli,"['implementation', 'strings']",800.0,,,,,
148053463,56ABar,382.0,Abhyudai_Mishra_2024,['implementation'],1000.0,,,,,
148053462,231ATeam,,AhmedZh,"['brute force', 'greedy']",800.0,,,,,
148053461,339BXenia and Ringroad,,ZeinB99,['implementation'],1000.0,,,,,
148053460,1593AElections,716.0,dey228,['math'],800.0,,,,,
148053459,1036DVasya and Arrays,1701.0,anandsaurabh46,"['greedy', 'two pointers']",1600.0,,,,,
148053458,1110BTape,1216.0,prateekgoelprogrammer2,"['greedy', 'sortings']",1400.0,,,,,
148053457,1637ASorting Parts,,shivank119,"['brute force', 'sortings']",800.0,,,,,
148053456,1468DFirecrackers,1446.0,a.rjput,"['binary search', 'sortings']",1700.0,,,,,
148053455,208EBlood Cousins,2160.0,alvingogo,"['binary search', 'data structures', 'dfs and similar', 'trees']",2100.0,,,,,
148053454,1555DSay No to Palindromes,,bkifhr10,"['brute force', 'constructive algorithms', 'dp', 'strings']",1600.0,,,,,
148053451,577BModulo Sum,,hiraldo,"['combinatorics', 'data structures', 'dp', 'two pointers']",1900.0,,,,,
148053450,978ARemove Duplicates,584.0,Shupto_,['implementation'],800.0,,,,,
148053448,34BSale,,aayush_1011,"['greedy', 'sortings']",900.0,,,,,
148053447,992ANastya and an Array,,fwglory5,"['implementation', 'sortings']",800.0,,,,,
148053446,148AInsomnia cure,,avi0123,"['constructive algorithms', 'implementation', 'math']",800.0,,,,,
148053445,158ANext Round,,BenHenda,"['*special', 'implementation']",800.0,,,,,
148053444,459APashmak and Garden,,tiwarikumarjio.vishal123,['implementation'],1200.0,,,,,
148053443,999BReversing Encryption,,Kositsyna2021,['implementation'],900.0,,,,,
148053442,282ABit++,,levidev,['implementation'],800.0,,,,,
148053440,1582BLuntik and Subsequences,1447.0,satyamshrma,"['combinatorics', 'math']",900.0,,,,,
148053439,1617CPaprika and Permutation,1310.0,Ashu2030,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
148053438,1336ALinova and Kingdom,1496.0,daniyarello,"['dfs and similar', 'dp', 'greedy', 'sortings', 'trees']",1600.0,,,,,
148053436,141AAmusing Joke,,stellar__,"['implementation', 'sortings', 'strings']",800.0,,,,,
148053435,1198BWelfare State,1275.0,chmpy,"['binary search', 'brute force', 'data structures', 'sortings']",1600.0,,,,,
148053434,228AIs your horseshoe on the other hoof?,1248.0,batoolzain077,['implementation'],800.0,,,,,
148053432,1622BBerland Music,1476.0,mini_monster,"['data structures', 'greedy', 'math', 'sortings']",1000.0,,,,,
